provinceid,province_shorthand,noc_groupingid,noc_grouping,r2,euclidean distance,mae,rmse,mse,Average Actual,CV RMSE,CV MAE,MAPE,Model
47,SK,2,"Sales and service occupations, except management [62-65]",-0.049762641403295005,17.49428192295984,3.098499999999997,3.911840359728394,15.30249499999997,136.17000000000002,0.028727622528665592,0.022754644929132678,2.265216770414411,LGBM
13,NB,6,Nursing and allied health professionals [313],-0.05134242957746493,5.782828027877019,1.1265,1.2930796572524064,1.6720550000000007,9.26,0.1396414316687264,0.12165226781857452,11.829219509378646,LGBM
47,SK,3,"Supervisors and occupations in natural resources, agriculture and related production [82-83]",-0.051999082638941596,5.246179562310082,0.9110000000000001,1.1730814123495434,1.3761199999999998,8.069999999999999,0.14536324812262003,0.11288723667905828,12.468736246905037,LGBM
47,SK,49,Administrative and financial supervisors and specialized administrative occupations [12],-0.05203529203201929,6.2107487471318645,1.0610000000000006,1.3887656389758503,1.9286700000000014,19.435,0.0714569405184384,0.05459223051196299,5.563892460508936,LGBM
13,NB,19,Professional occupations in education services [412],-0.05665023461176277,8.171242255618173,1.2649999999999997,1.827145314418095,3.338459999999999,15.995,0.11423227973854923,0.0790872147546108,7.815154846575817,LGBM
24,QC,2,"Sales and service occupations, except management [62-65]",-0.061331975657067606,74.3460146880786,13.6375,16.624274269874157,276.3664949999999,968.1899999999999,0.01717046681939925,0.01408556171825778,1.4107057851903793,LGBM
10,NL,18,"Natural and applied sciences and related occupations, except management [21-22]",-0.06163005715566583,6.155623445273435,1.0765,1.376439246752286,1.894585,17.48,0.07874366400184701,0.06158466819221968,5.936229651871344,LGBM
24,QC,8,Professional occupations in finance [111],-0.06299346993482846,28.650321115128875,5.577499999999999,6.406406559062574,41.042044999999966,111.775,0.057315200707336825,0.04989935137553119,4.924982189868389,LGBM
48,AB,48,"Management occupations [00, 10, 20, 30, 40, 50, 60, 70, 80, 90]",-0.06855136053058009,56.43219293984598,9.338000000000005,12.618621953287931,159.22962000000012,251.55499999999998,0.05016247720493702,0.0371211067162251,3.8320193184464966,LGBM
12,NS,58,"Health occupations, except management [31-33]",-0.07654005767742778,12.371406548974129,2.1285,2.7663306020792233,7.6525849999999975,53.85,0.051371041821341196,0.03952646239554317,3.8283588213790116,LGBM
